date,time,tec
29-Mar-2015,14:00:00,50.8240249
29-Mar-2015,16:00:00,39.30160622
29-Mar-2015,18:00:00,30.33663934
29-Mar-2015,20:00:00,28.19107444
29-Mar-2015,22:00:00,21.64532689
30-Mar-2015,00:00:00,16.67468689
30-Mar-2015,02:00:00,37.01409311
30-Mar-2015,04:00:00,48.08173245
30-Mar-2015,06:00:00,70.34769046
30-Mar-2015,08:00:00,77.35017178
30-Mar-2015,10:00:00,74.47531178
30-Mar-2015,12:00:00,64.69412423
30-Mar-2015,14:00:00,45.34711801
30-Mar-2015,16:00:00,33.94759378
30-Mar-2015,18:00:00,20.97441934
30-Mar-2015,20:00:00,18.41046689
30-Mar-2015,22:00:00,15.98761378
31-Mar-2015,00:00:00,14.95397311
31-Mar-2015,02:00:00,28.27250622
31-Mar-2015,04:00:00,43.81953801
31-Mar-2015,06:00:00,72.71855668
31-Mar-2015,08:00:00,89.68571801
31-Mar-2015,10:00:00,87.68139178
31-Mar-2015,12:00:00,70.95743934
31-Mar-2015,14:00:00,46.7884649
31-Mar-2015,16:00:00,32.19682
31-Mar-2015,18:00:00,22.10983178
31-Mar-2015,20:00:00,17.99052
31-Mar-2015,22:00:00,16.31694622
01-Apr-2015,00:00:00,16.61718622
01-Apr-2015,02:00:00,31.42185245
01-Apr-2015,04:00:00,46.13791178
01-Apr-2015,06:00:00,67.38138423
01-Apr-2015,08:00:00,75.30152556
01-Apr-2015,10:00:00,66.50566066
01-Apr-2015,12:00:00,49.09520755
01-Apr-2015,14:00:00,39.34688
01-Apr-2015,16:00:00,30.45078133
01-Apr-2015,18:00:00,21.98058
01-Apr-2015,20:00:00,19.37136755
01-Apr-2015,22:00:00,18.51311378
02-Apr-2015,00:00:00,17.78328
02-Apr-2015,02:00:00,33.87098622
02-Apr-2015,04:00:00,50.4418249
02-Apr-2015,06:00:00,84.86665801
02-Apr-2015,08:00:00,99.00939112
02-Apr-2015,10:00:00,81.09951378
